contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,optionType
SPY251128P00521000,2025-07-07,521.0,5.37,4.33,4.37,0.0,0.0,1.0,8,0.24970232727050778,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00522000,2025-07-08,522.0,4.99,4.39,4.42,0.0,0.0,1.0,12,0.24857318817138674,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00523000,2025-06-25,523.0,6.7,4.45,4.48,0.0,0.0,3.0,133,0.24759663543701171,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00524000,2025-07-16,524.0,4.89,4.51,4.54,0.0,0.0,2.0,9,0.24658956542968752,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00525000,2025-07-18,525.0,4.64,4.57,4.6,-0.1800003,-3.734446,133.0,943,0.24555197814941404,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00528000,2025-07-17,528.0,5.08,4.76,4.8,0.0,0.0,2.0,2,0.2427138717651367,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00529000,2025-07-17,529.0,4.87,4.82,4.86,0.0,0.0,1.0,196,0.24164576721191405,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00530000,2025-07-18,530.0,4.93,4.89,4.93,0.0,0.0,45.0,67,0.24069973175048825,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00531000,2025-06-26,531.0,6.79,4.96,4.99,0.0,0.0,6.0,198,0.23960110992431638,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00532000,2025-06-12,532.0,8.99,5.4,5.45,0.0,0.0,,10,0.24408714904785156,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00533000,2025-07-16,533.0,5.7,5.1,5.13,0.0,0.0,2.0,4,0.2376480044555664,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00534000,2025-06-09,534.0,9.79,5.56,5.6,0.0,0.0,5.0,6,0.24210352630615234,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00535000,2025-07-16,535.0,6.8,5.24,5.28,0.0,0.0,1.0,82,0.23578645080566402,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00536000,2025-06-18,536.0,10.41,5.31,5.35,0.0,0.0,1.0,2,0.23474886352539062,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00537000,2025-06-27,537.0,7.09,5.39,5.42,0.0,0.0,1.0,2,0.23369601760864256,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00538000,2025-05-30,538.0,13.64,6.95,7.0,0.0,0.0,11.0,13,0.25180801910400386,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00539000,2025-06-27,539.0,7.48,5.54,5.58,0.0,0.0,1.0,28,0.2318192053222656,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00540000,2025-07-16,540.0,6.96,5.62,5.65,0.0,0.0,1.0,1255,0.23075110076904298,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00541000,2025-07-14,541.0,6.07,5.69,5.73,0.0,0.0,1.0,17,0.22977454803466796,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00542000,2025-07-11,542.0,6.1,5.77,5.82,0.0,0.0,1.0,1,0.22888954711914064,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00543000,2025-07-14,543.0,6.25,5.86,5.9,0.0,0.0,1.0,5,0.22788247711181642,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00544000,2025-07-17,544.0,6.42,5.94,5.98,0.0,0.0,20.0,79,0.22687540710449217,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00545000,2025-07-16,545.0,6.51,6.02,6.06,0.0,0.0,1.0,180,0.22583781982421874,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00546000,2025-07-08,546.0,7.08,6.11,6.15,0.0,0.0,12.0,14,0.22489178436279295,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00547000,2025-07-08,547.0,7.16,6.19,6.24,0.0,0.0,1.0,60,0.22394574890136715,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00548000,2025-07-03,548.0,6.97,6.28,6.32,0.0,0.0,1.0,357,0.2228776443481445,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00549000,2025-07-17,549.0,6.45,6.37,6.41,0.0,0.0,1.0,77,0.22188583297729486,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00550000,2025-07-18,550.0,6.59,6.46,6.5,-0.19999981,-2.9455054,14.0,3756,0.22089402160644528,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00551000,2025-07-11,551.0,7.12,6.55,6.6,0.0,0.0,1.0,3,0.2199785034179687,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00552000,2025-07-16,552.0,7.26,6.65,6.69,0.0,0.0,102.0,162,0.21894091613769529,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00553000,2025-07-16,553.0,7.42,6.74,6.79,0.0,0.0,2.0,21,0.2180253979492187,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00554000,2025-07-15,554.0,7.76,6.84,6.88,0.0,0.0,1.0,27,0.21695729339599606,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00555000,2025-07-18,555.0,7.08,6.94,6.98,-0.63999987,-8.2901535,2.0,255,0.2159807406616211,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00556000,2025-06-02,556.0,16.8,7.59,7.64,0.0,0.0,,1,0.2210923838806152,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00557000,2025-06-10,557.0,12.57,7.7,7.75,0.0,0.0,2.0,0,0.22013108978271478,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00558000,2025-07-18,558.0,7.34,7.24,7.29,-0.30999994,-4.052287,2.0,2,0.21305108245849608,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00560000,2025-07-18,560.0,7.53,7.45,7.5,0.010000229,0.13298176,4.0,1222,0.21106745971679686,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00561000,2025-07-15,561.0,7.97,7.56,7.6,0.0,0.0,12.0,41,0.20996883789062498,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00562000,2025-06-18,562.0,14.57,7.67,7.71,0.0,0.0,1.0,3,0.20899228515624996,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00563000,2025-06-20,563.0,15.56,7.78,7.82,0.0,0.0,1.0,4,0.20796995651245115,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00564000,2025-07-01,564.0,10.18,7.89,7.94,0.0,0.0,30.0,70,0.20703917968749996,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00565000,2025-07-17,565.0,8.26,8.0,8.05,0.0,0.0,4.0,144,0.20598633377075193,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00566000,2025-07-16,566.0,9.09,8.12,8.17,0.0,0.0,1.0,29,0.20502503967285152,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00567000,2025-07-17,567.0,8.33,8.24,8.29,-0.19000053,-2.230053,5.0,17,0.20403322830200193,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00568000,2025-07-16,568.0,9.11,8.36,8.41,0.0,0.0,1.0,182,0.20302615829467768,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00569000,2025-07-15,569.0,9.1,8.48,8.53,0.0,0.0,20.0,37,0.20198857101440426,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00570000,2025-07-17,570.0,8.71,8.6,8.65,0.0,0.0,2.0,988,0.20093572509765623,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00571000,2025-07-18,571.0,8.8,8.73,8.78,-0.5500002,-5.8823547,6.0,221,0.19997443099975587,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00572000,2025-07-15,572.0,9.52,8.85,8.9,0.0,0.0,10.0,72,0.19887580917358394,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00573000,2025-07-16,573.0,9.12,8.98,9.03,-1.7399998,-16.022099,50.0,505,0.1978687391662598,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00574000,2025-07-08,574.0,10.54,9.11,9.16,0.0,0.0,2.0,316,0.19683115188598632,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00575000,2025-07-17,575.0,9.44,9.24,9.29,-0.10000038,-1.048222,2.0,1429,0.1957783059692383,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00576000,2025-07-17,576.0,9.53,9.37,9.42,-0.52000046,-5.174134,50.0,418,0.19469494277954102,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00577000,2025-07-17,577.0,9.99,9.51,9.56,0.0,0.0,2.0,56,0.19368787277221683,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00578000,2025-07-08,578.0,10.96,9.65,9.7,0.0,0.0,12.0,308,0.19265028549194335,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00579000,2025-07-08,579.0,11.19,9.79,9.84,0.0,0.0,12.0,260,0.19159743957519532,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00580000,2025-07-17,580.0,10.22,9.93,9.98,0.26000023,2.610444,1.0,1542,0.19052933502197267,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00581000,2025-07-07,581.0,11.88,10.07,10.13,0.0,0.0,1.0,66,0.18952226501464847,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00582000,2025-07-10,582.0,10.34,10.22,10.27,0.0,0.0,1.0,330,0.18839312591552732,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00583000,2025-07-17,583.0,10.73,10.36,10.42,0.0,0.0,2.0,778,0.18734027999877928,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00584000,2025-07-14,584.0,11.2,10.51,10.57,0.0,0.0,1.0,326,0.18627217544555663,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00585000,2025-07-17,585.0,10.79,10.67,10.72,-0.2300005,-2.0871186,2.0,348,0.18517355361938476,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00586000,2025-07-15,586.0,11.77,10.82,10.88,0.0,0.0,1.0,278,0.18412070770263672,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00587000,2025-07-15,587.0,11.82,10.98,11.04,0.0,0.0,3.0,136,0.18306786178588863,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00588000,2025-07-14,588.0,11.97,11.14,11.2,0.0,0.0,2.0,278,0.18198449859619142,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00589000,2025-07-15,589.0,12.12,11.3,11.36,0.0,0.0,1.0,174,0.18087061813354488,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00590000,2025-07-18,590.0,11.64,11.46,11.52,-0.13000011,-1.1045039,6.0,508,0.17972622039794922,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00591000,2025-07-17,591.0,12.01,11.63,11.69,0.0,0.0,11.0,161,0.17864285720825196,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00592000,2025-07-15,592.0,13.02,11.8,11.86,0.0,0.0,1.0,77,0.17754423538208008,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00593000,2025-07-15,593.0,13.12,11.97,12.03,0.0,0.0,1.0,80,0.17641509628295898,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00594000,2025-07-18,594.0,12.09,12.15,12.21,-1.2200003,-9.166042,200.0,88,0.17533173309326172,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00595000,2025-07-17,595.0,12.5,12.32,12.39,-0.03999996,-0.31897897,3.0,201,0.17423311126708985,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00596000,2025-07-17,596.0,12.94,12.5,12.57,0.0,0.0,5.0,56,0.17308871353149413,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00597000,2025-07-17,597.0,13.13,12.69,12.75,0.0,0.0,4.0,73,0.17192905715942386,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00598000,2025-07-17,598.0,13.32,12.88,12.94,0.0,0.0,12.0,105,0.17083043533325198,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00599000,2025-07-16,599.0,14.26,13.06,13.13,0.0,0.0,1.0,124,0.16968603759765627,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00600000,2025-07-18,600.0,13.47,13.26,13.32,0.119999886,0.8988755,4.0,478,0.168526381225586,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00601000,2025-07-18,601.0,13.2,13.45,13.52,-1.1300001,-7.8855557,1.0,103,0.16741250076293945,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00602000,2025-07-16,602.0,16.1,13.65,13.72,0.0,0.0,18.0,126,0.16625284439086918,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00603000,2025-07-18,603.0,14.1,13.85,13.92,-0.19999981,-1.3986001,10.0,128,0.16507792938232424,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00604000,2025-07-17,604.0,14.52,14.06,14.12,0.0,0.0,1.0,74,0.16387249710083013,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00605000,2025-07-18,605.0,14.54,14.27,14.33,-0.3800001,-2.5469177,1.0,248,0.1627128407287598,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00606000,2025-07-17,606.0,14.8,14.48,14.55,0.0,0.0,9.0,50,0.16158370162963864,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00610000,2025-07-18,610.0,15.45,15.37,15.44,-0.03999996,-0.2582309,2.0,225,0.1568458950042725,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00615000,2025-07-17,615.0,16.68,16.58,16.66,0.0,0.0,5.0,50,0.15090265609741216,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00620000,2025-07-18,620.0,18.03,17.92,18.0,0.15999985,0.89535445,4.0,251,0.14486023605346682,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00625000,2025-07-18,625.0,19.7,19.41,19.49,0.23000145,1.1813121,17.0,68,0.1387720401000977,False,REGULAR,USD,2025-11-28,PUT
SPY251128P00630000,2025-07-17,630.0,20.63,21.07,21.16,-0.37000084,-1.7619088,1.0,110,0.13271436141967774,True,REGULAR,USD,2025-11-28,PUT
SPY251128P00635000,2025-07-18,635.0,23.07,22.93,23.02,-0.42000008,-1.7879952,6.0,102,0.12658038955688478,True,REGULAR,USD,2025-11-28,PUT
SPY251128P00640000,2025-07-18,640.0,25.35,25.02,25.11,-4.59,-15.330662,2.0,10,0.12047693496704101,True,REGULAR,USD,2025-11-28,PUT
SPY251128P00645000,2025-07-16,645.0,29.58,27.35,27.45,0.0,0.0,1.0,2,0.11434296310424805,True,REGULAR,USD,2025-11-28,PUT
SPY251128P00650000,2025-07-18,650.0,30.12,29.24,30.82,-0.5,-1.6329195,22.0,491,0.11383179878234864,True,REGULAR,USD,2025-11-28,PUT
SPY251128P00660000,2025-07-17,660.0,36.43,35.1,37.29,0.5299988,1.4763197,5.0,3,0.10526407440185548,True,REGULAR,USD,2025-11-28,PUT
SPY251128P00665000,2025-07-08,665.0,40.0,38.5,41.03,-6.0,-13.043478,1.0,1,0.10201398483276367,True,REGULAR,USD,2025-11-28,PUT
SPY251128P00680000,2025-06-18,680.0,83.94,51.18,54.33,0.0,0.0,2.0,0,0.10444010803222654,True,REGULAR,USD,2025-11-28,PUT
SPY251128P00685000,2025-06-18,685.0,88.92,55.98,59.25,0.0,0.0,2.0,0,0.11002476898193359,True,REGULAR,USD,2025-11-28,PUT
SPY251128P00690000,2025-06-05,690.0,93.77,64.89,68.4,0.0,0.0,,0,0.16652749984741216,True,REGULAR,USD,2025-11-28,PUT
SPY251128P00700000,2025-06-25,700.0,92.71,70.95,74.25,0.0,0.0,,0,0.12949478912353518,True,REGULAR,USD,2025-11-28,PUT
SPY251219P00150000,2025-07-18,150.0,0.09,0.09,0.1,-0.009999998,-9.999998,28.0,40746,0.7773459765625,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00155000,2025-07-18,155.0,0.1,0.1,0.11,-0.009999998,-9.090907,75.0,3777,0.7675804492187501,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00160000,2025-07-17,160.0,0.11,0.11,0.12,-0.009999998,-8.333332,5.0,24907,0.7568383691406251,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00165000,2025-07-18,165.0,0.12,0.12,0.13,0.0,0.0,5.0,11474,0.7460962890625,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00170000,2025-07-16,170.0,0.13,0.13,0.14,-0.010000005,-7.1428614,5.0,1509,0.735354208984375,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00175000,2025-07-17,175.0,0.14,0.14,0.15,-0.010000005,-6.66667,5.0,8563,0.7246121289062499,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00180000,2025-07-17,180.0,0.15,0.15,0.16,-0.00999999,-6.2499943,5.0,1412,0.7138700488281251,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00185000,2025-07-18,185.0,0.17,0.17,0.18,0.0,0.0,110.0,5560,0.708010732421875,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00190000,2025-07-18,190.0,0.18,0.18,0.19,0.0,0.0,5.0,8337,0.6967803759765626,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00195000,2025-07-18,195.0,0.19,0.19,0.2,-0.010000005,-5.000003,5.0,8077,0.6860382958984376,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00200000,2025-07-18,200.0,0.2,0.2,0.21,-0.019999996,-9.090907,5.0,15334,0.6752962158203126,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00205000,2025-07-08,205.0,0.23,0.22,0.23,0.0,0.0,6.0,4781,0.6679720703125002,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00210000,2025-07-18,210.0,0.25,0.24,0.25,0.0,0.0,2.0,5740,0.6601596484375001,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00215000,2025-07-17,215.0,0.26,0.25,0.26,0.0,0.0,10.0,8804,0.649417568359375,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00220000,2025-07-17,220.0,0.28,0.27,0.28,0.0,0.0,172.0,7349,0.641605146484375,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00225000,2025-07-17,225.0,0.29,0.28,0.29,0.0,0.0,20.0,4266,0.6313513427734375,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00230000,2025-07-17,230.0,0.32,0.3,0.31,0.0,0.0,12.0,1439,0.62305064453125,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00235000,2025-07-17,235.0,0.32,0.32,0.33,0.0,0.0,1.0,2630,0.6152382226562501,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00240000,2025-07-16,240.0,0.4,0.34,0.35,0.0,0.0,10.0,2936,0.6069375244140626,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00245000,2025-07-08,245.0,0.37,0.35,0.37,0.0,0.0,6.0,1130,0.5976602734375001,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00250000,2025-07-17,250.0,0.38,0.38,0.39,0.0,0.0,900.0,12267,0.5903361279296876,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00255000,2025-07-10,255.0,0.39,0.4,0.41,0.0,0.0,3.0,831,0.5820354296875,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00260000,2025-07-18,260.0,0.42,0.42,0.43,-0.08000001,-16.000002,1121.0,26745,0.5737347314453125,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00265000,2025-07-16,265.0,0.45,0.44,0.45,0.0,0.0,1.0,624,0.5651898950195313,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00270000,2025-07-16,270.0,0.48,0.46,0.47,0.0,0.0,101.0,3653,0.5568891967773439,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00275000,2025-07-18,275.0,0.48,0.48,0.49,-0.02000001,-4.000002,300.0,25619,0.5485884985351563,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00280000,2025-07-17,280.0,0.53,0.51,0.52,0.0,0.0,8.0,1432,0.5415084912109377,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00285000,2025-07-18,285.0,0.54,0.53,0.54,-0.07999998,-12.903222,3.0,1339,0.53320779296875,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00290000,2025-07-17,290.0,0.57,0.56,0.57,0.0,0.0,1.0,3985,0.5261277856445312,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00295000,2025-07-17,295.0,0.6,0.58,0.6,0.0,0.0,4.0,1971,0.5183153637695312,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00300000,2025-07-17,300.0,0.62,0.61,0.62,0.0,0.0,3.0,9844,0.5105029418945313,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00305000,2025-07-17,305.0,0.67,0.64,0.65,0.0,0.0,8.0,1335,0.5031787963867188,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00310000,2025-07-16,310.0,0.7,0.67,0.68,0.0,0.0,2.0,2590,0.4963429272460938,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00315000,2025-07-17,315.0,0.72,0.7,0.72,0.0,0.0,3.0,1287,0.4899953344726563,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00320000,2025-07-16,320.0,0.75,0.74,0.75,0.0,0.0,1.0,1786,0.4826711889648438,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00325000,2025-07-18,325.0,0.77,0.77,0.78,-0.02000004,-2.5316505,3.0,3161,0.47510290527343746,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00330000,2025-07-18,330.0,0.83,0.81,0.82,0.0,0.0,10.0,3907,0.46851117431640626,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00335000,2025-07-15,335.0,0.87,0.84,0.86,0.01999998,2.352939,5.0,1224,0.46179737426757816,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00340000,2025-07-16,340.0,0.97,0.88,0.9,0.0,0.0,3.0,1487,0.4549615051269531,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00345000,2025-07-16,345.0,0.95,0.92,0.94,-0.02000004,-2.0618596,43.0,9134,0.44812563598632804,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00350000,2025-07-18,350.0,0.99,0.96,0.98,-0.00999999,-0.99999905,3.0,6405,0.4412897668457031,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00355000,2025-07-17,355.0,1.03,1.01,1.02,0.0,0.0,1.0,3510,0.4343318286132813,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00360000,2025-07-15,360.0,1.06,1.05,1.07,0.0,0.0,70.0,6704,0.4279842358398438,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00365000,2025-07-15,365.0,1.12,1.1,1.11,0.0,0.0,10.0,2348,0.42090422851562503,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00370000,2025-07-17,370.0,1.17,1.15,1.16,-0.0200001,-1.6806805,2.0,2716,0.4144345666503906,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00375000,2025-07-17,375.0,1.24,1.2,1.21,0.0,0.0,1.0,4669,0.40796490478515623,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00380000,2025-07-18,380.0,1.28,1.25,1.26,-0.00999999,-0.7751931,4.0,2935,0.401373173828125,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00385000,2025-07-18,385.0,1.35,1.31,1.32,-0.25,-15.625,6.0,3323,0.39514765014648445,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00390000,2025-07-18,390.0,1.39,1.37,1.38,-0.01999998,-1.4184383,5.0,7503,0.38892212646484375,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00395000,2025-07-17,395.0,1.49,1.43,1.44,0.0,0.0,2.0,1130,0.3825745336914062,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00400000,2025-07-18,400.0,1.52,1.49,1.5,-0.07000005,-4.402519,4037.0,23689,0.37622694091796877,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00405000,2025-07-18,405.0,1.59,1.55,1.57,0.0,0.0,2.0,1220,0.370123486328125,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00410000,2025-07-18,410.0,1.65,1.62,1.64,-0.01999998,-1.1976037,6.0,1721,0.3640200317382813,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00415000,2025-07-16,415.0,1.82,1.7,1.71,0.0,0.0,91.0,2629,0.3577945080566406,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00420000,2025-07-18,420.0,1.82,1.77,1.79,0.0,0.0,42.0,18031,0.3518741571044921,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00425000,2025-07-17,425.0,1.91,1.86,1.87,0.0,0.0,4.0,9871,0.3458317370605468,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00430000,2025-07-18,430.0,2.01,1.94,1.96,0.01999998,1.0050242,11.0,2359,0.34003345520019534,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00435000,2025-07-18,435.0,2.08,2.04,2.05,-0.00999999,-0.47846848,2.0,6932,0.33411310424804685,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00440000,2025-07-18,440.0,2.2,2.14,2.15,0.01999998,0.91743034,4.0,6058,0.3283758569335937,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00445000,2025-07-17,445.0,2.31,2.24,2.26,0.0,0.0,13.0,22513,0.32282171325683584,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00450000,2025-07-18,450.0,2.42,2.36,2.37,0.01999998,0.83333254,11.0,19165,0.3171455004882812,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00455000,2025-07-18,455.0,2.49,2.48,2.5,-0.03999996,-1.5810262,10.0,11035,0.3118354949951171,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00460000,2025-07-18,460.0,2.64,2.61,2.63,-0.029999971,-1.1235944,4.0,5881,0.30634238586425777,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00465000,2025-07-17,465.0,2.7,2.75,2.77,-0.12999988,-4.5936356,1.0,4479,0.30097134582519536,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00470000,2025-07-18,470.0,2.96,2.9,2.92,-0.029999971,-1.0033435,160.0,7405,0.29566134033203123,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00475000,2025-07-18,475.0,3.09,3.06,3.08,-0.06000018,-1.9047675,32.0,5601,0.2903513348388671,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00480000,2025-07-18,480.0,3.28,3.24,3.26,-0.00999999,-0.30395108,34.0,7879,0.28531598480224607,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00485000,2025-07-18,485.0,3.47,3.43,3.45,-0.03999996,-1.1396,7.0,4660,0.2802501174926757,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00490000,2025-07-18,490.0,3.64,3.63,3.66,-0.03999996,-1.0869554,40.0,17900,0.2753673538208008,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00495000,2025-07-17,495.0,3.88,3.85,3.88,-0.049999952,-1.2722634,1.0,2654,0.2703930383300781,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00500000,2025-07-18,500.0,4.11,4.09,4.11,-0.049999714,-1.2019162,4231.0,29667,0.26538820556640624,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00505000,2025-07-18,505.0,4.4,4.34,4.37,0.0,0.0,21.0,11200,0.2606275109863281,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00510000,2025-07-18,510.0,4.63,4.62,4.64,-0.01999998,-0.43010712,5.0,10860,0.2557447473144532,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00515000,2025-07-18,515.0,5.0,4.91,4.93,0.03999996,0.80645084,5.0,6730,0.2508925009155273,False,REGULAR,USD,2025-12-19,PUT
SPY251219P00520000,2025-07-18,520.0,5.3,5.22,5.25,0.010000229,0.18904024,215.0,31405,0.24616232360839846,False,REGULAR,USD,2025-12-19,PUT
